Actors,Film ID 
 Billy Green Bush,0d283411-d75d-413e-b31c-ece555cf661f
 Fannie Flagg,0d283411-d75d-413e-b31c-ece555cf661f
 Sally Struthers,0d283411-d75d-413e-b31c-ece555cf661f
 Marlena MacGuire,0d283411-d75d-413e-b31c-ece555cf661f
 William Challee,0d283411-d75d-413e-b31c-ece555cf661f
 Lois Smith,0d283411-d75d-413e-b31c-ece555cf661f
 Toni Basil,0d283411-d75d-413e-b31c-ece555cf661f
 Lorna Thayer,0d283411-d75d-413e-b31c-ece555cf661f
 Richard Stahl,0d283411-d75d-413e-b31c-ece555cf661f
 Helena Kallianiotes,0d283411-d75d-413e-b31c-ece555cf661f
 Irene Dailey,0d283411-d75d-413e-b31c-ece555cf661f
 John P. Ryan,0d283411-d75d-413e-b31c-ece555cf661f
 Irene Daly,0d283411-d75d-413e-b31c-ece555cf661f
 Mariena MacGuire,0d283411-d75d-413e-b31c-ece555cf661f
Ali MacGraw,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Ryan ONeal,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 John Marley,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Ray Milland,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Katharine Balfour,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Russell Nype,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Sydney Walker,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Robert Modica,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Walker Daniels,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Tommy Lee Jones,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 John Merensky,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Andrew Duncan,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Bob OConnell,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Sudie Bond,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Milo Boulton,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Julie Garfield,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
 Charlotte Ford,0a7e8fe6-3614-4599-bdf3-1bc14f161ffa
Donald Sutherland,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Elliott Gould,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Sally Kellerman,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Robert Duvall,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Tom Skerritt,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Jo Ann Pflug,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Rene Auberjonois,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Roger Bowen,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Gary Burghoff,f65882a5-46f8-42f7-9302-bfc76fd0989d
 David Arkin,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Fred Williamson,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Michael Murphy,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Kim Atwood,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Timothy Brown,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Indus Arthur,f65882a5-46f8-42f7-9302-bfc76fd0989d
 John Schuck,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Ken Prymus,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Dwayne Damon,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Carl Gottlieb,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Tamara Horrocks,f65882a5-46f8-42f7-9302-bfc76fd0989d
 G. Wood,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Bobby Troup,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Bud Cort,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Danny Goldman,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Corey John Fischer,f65882a5-46f8-42f7-9302-bfc76fd0989d
 J.B. Douglas,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Yoko Young,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Ben Davidson,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Fran Tarkenton,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Howard Williams,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Jack Concannon,f65882a5-46f8-42f7-9302-bfc76fd0989d
 John Myers,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Tom Woodeschick,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Tommy Brown,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Buck Buchanan,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Nolan Smith,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Monica Peterson,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Cathleen Cordell,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Sumi Haru,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Susan Ikeda,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Masami Saito,f65882a5-46f8-42f7-9302-bfc76fd0989d
 John Mamo,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Samantha Scott,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Tom Falk,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Harvey Levine,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Dianne Turley,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Weaver Levy,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Dale Ishimoto,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Jerry Jones,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Stephen Altman,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Hiroko Watanabe,f65882a5-46f8-42f7-9302-bfc76fd0989d
 H. Lloyd Nelson,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Ted Knight,f65882a5-46f8-42f7-9302-bfc76fd0989d
 Marvin Miller,f65882a5-46f8-42f7-9302-bfc76fd0989d
Gene Hackman,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Fernando Rey,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Roy Scheider,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Marcel Bozzuffi,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Tony Lo Bianco,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Eddie Egan,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Irving Abrahams,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Frederic de Pasquale,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Andre Emotte,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Bill Hickman,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Arlene Faber,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Ann Rebbot,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Harold Gary,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Arlene Farber,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Sonny Grosso,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Andre Ernotte,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Randy Jurgensen,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Patrick McDermott,02e62c41-fdb4-401f-a2a5-615fec952f9e
 William Coke,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Alan Weeks,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Ben Marino,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Al Fann,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Maureen Mooney,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Robert Weil,02e62c41-fdb4-401f-a2a5-615fec952f9e
 Don Ellis,02e62c41-fdb4-401f-a2a5-615fec952f9e
Malcolm McDowell,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Patrick Magee,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Adrienne Corri,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Aubrey Morris,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Warren Clarke,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Michael Bates,b19db2e9-f854-4631-99b6-9c4ab7d08077
 John Clive,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Carl Duering,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Paul Farrell,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Clive Francis,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Michael Gover,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Miriam Karlin,b19db2e9-f854-4631-99b6-9c4ab7d08077
 James Marcus,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Godfrey Quigley,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Sheila Raynor,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Madge Ryan,b19db2e9-f854-4631-99b6-9c4ab7d08077
 John Savident,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Anthony Sharp,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Philip Stone,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Pauline Taylor,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Margaret Tyzack,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Steven Berkoff,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Lindsay Campbell,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Michael Tarn,b19db2e9-f854-4631-99b6-9c4ab7d08077
 David Prowse,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Jan Adair,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Prudence Drage,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Vivienne Chandler,b19db2e9-f854-4631-99b6-9c4ab7d08077
 John J. Carney,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Richard Connaught,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Carol Drinkwater,b19db2e9-f854-4631-99b6-9c4ab7d08077
 George OGorman,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Cheryl Grunwald,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Gillian Hills,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Craig Hunter,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Barbara Scott,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Virginia Wetherell,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Katya Wyeth,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Gaye Brown,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Peter Burton,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Barrie Cookson,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Lee Fox,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Neil Wilson,b19db2e9-f854-4631-99b6-9c4ab7d08077
 Shirley Jaffe,b19db2e9-f854-4631-99b6-9c4ab7d08077
Topol,adaf460e-b6f6-4acf-9419-b396d719a400
 Norma Crane,adaf460e-b6f6-4acf-9419-b396d719a400
 Leonard Frey,adaf460e-b6f6-4acf-9419-b396d719a400
 Molly Picon,adaf460e-b6f6-4acf-9419-b396d719a400
 Paul Mann,adaf460e-b6f6-4acf-9419-b396d719a400
 Rosalind Harris,adaf460e-b6f6-4acf-9419-b396d719a400
 Michele Marsh,adaf460e-b6f6-4acf-9419-b396d719a400
 Neva Small,adaf460e-b6f6-4acf-9419-b396d719a400
 Paul Michael Glaser,adaf460e-b6f6-4acf-9419-b396d719a400
 Elaine Edwards,adaf460e-b6f6-4acf-9419-b396d719a400
 Candy Bonstein,adaf460e-b6f6-4acf-9419-b396d719a400
 Shimen Ruskin,adaf460e-b6f6-4acf-9419-b396d719a400
 Ray Lovelock,adaf460e-b6f6-4acf-9419-b396d719a400
 Zvee Scooler,adaf460e-b6f6-4acf-9419-b396d719a400
 Louis Zorich,adaf460e-b6f6-4acf-9419-b396d719a400
 Alfred Scopp,adaf460e-b6f6-4acf-9419-b396d719a400
 Howard Goorney,adaf460e-b6f6-4acf-9419-b396d719a400
 Barry Dennen,adaf460e-b6f6-4acf-9419-b396d719a400
 Alfie Scopp,adaf460e-b6f6-4acf-9419-b396d719a400
 Vernon Dobtcheff,adaf460e-b6f6-4acf-9419-b396d719a400
 Ruth Madoc,adaf460e-b6f6-4acf-9419-b396d719a400
 Patience Collier,adaf460e-b6f6-4acf-9419-b396d719a400
 Tutte Lemkow,adaf460e-b6f6-4acf-9419-b396d719a400
 Stella Courtney,adaf460e-b6f6-4acf-9419-b396d719a400
 Jacob Kalich,adaf460e-b6f6-4acf-9419-b396d719a400
 Brian Coburn,adaf460e-b6f6-4acf-9419-b396d719a400
 George Little,adaf460e-b6f6-4acf-9419-b396d719a400
 Stanley Fleet,adaf460e-b6f6-4acf-9419-b396d719a400
 Arnold Diamond,adaf460e-b6f6-4acf-9419-b396d719a400
 Marika Rivera,adaf460e-b6f6-4acf-9419-b396d719a400
 Mark Malicz,adaf460e-b6f6-4acf-9419-b396d719a400
 Aharon Ipalé,adaf460e-b6f6-4acf-9419-b396d719a400
 Roger Lloyd-Pack,adaf460e-b6f6-4acf-9419-b396d719a400
 Vladimir Medar,adaf460e-b6f6-4acf-9419-b396d719a400
 Alfred Maron,adaf460e-b6f6-4acf-9419-b396d719a400
 Otto Diamant,adaf460e-b6f6-4acf-9419-b396d719a400
 Hazel Wright,adaf460e-b6f6-4acf-9419-b396d719a400
 Carl Jaffe,adaf460e-b6f6-4acf-9419-b396d719a400
 Miki Iveria,adaf460e-b6f6-4acf-9419-b396d719a400
 Hilda Kriseman,adaf460e-b6f6-4acf-9419-b396d719a400
 Sarah Cohen,adaf460e-b6f6-4acf-9419-b396d719a400
 Susan Sloman,adaf460e-b6f6-4acf-9419-b396d719a400
 Cyril Bass,adaf460e-b6f6-4acf-9419-b396d719a400
 A. Haverstock,adaf460e-b6f6-4acf-9419-b396d719a400
 Leo Wright,adaf460e-b6f6-4acf-9419-b396d719a400
 C.C. Bilham,adaf460e-b6f6-4acf-9419-b396d719a400
 M. Winter,adaf460e-b6f6-4acf-9419-b396d719a400
 H. Krein,adaf460e-b6f6-4acf-9419-b396d719a400
 Ivan Baptie,adaf460e-b6f6-4acf-9419-b396d719a400
 Michael Ingleton,adaf460e-b6f6-4acf-9419-b396d719a400
 Ken Robson,adaf460e-b6f6-4acf-9419-b396d719a400
 Bob Stevenson,adaf460e-b6f6-4acf-9419-b396d719a400
 Roy Durbin,adaf460e-b6f6-4acf-9419-b396d719a400
 Jody Hall,adaf460e-b6f6-4acf-9419-b396d719a400
 Barry Lines,adaf460e-b6f6-4acf-9419-b396d719a400
 Lou Zamprogna,adaf460e-b6f6-4acf-9419-b396d719a400
 Albin Pahernik,adaf460e-b6f6-4acf-9419-b396d719a400
 Ina Claire,adaf460e-b6f6-4acf-9419-b396d719a400
 Karen Sue Trent,adaf460e-b6f6-4acf-9419-b396d719a400
 Tanya Bayona,adaf460e-b6f6-4acf-9419-b396d719a400
 Petra Siniawski,adaf460e-b6f6-4acf-9419-b396d719a400
 Peter Johnston,adaf460e-b6f6-4acf-9419-b396d719a400
 Larry Bianco,adaf460e-b6f6-4acf-9419-b396d719a400
 Walter Cartier,adaf460e-b6f6-4acf-9419-b396d719a400
 Rene Sartoris,adaf460e-b6f6-4acf-9419-b396d719a400
 Donald MacLennan,adaf460e-b6f6-4acf-9419-b396d719a400
 Guy Lutman,adaf460e-b6f6-4acf-9419-b396d719a400
 Sammy Bayes,adaf460e-b6f6-4acf-9419-b396d719a400
 John Williams,adaf460e-b6f6-4acf-9419-b396d719a400
Timothy Bottoms,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Jeff Bridges,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Cloris Leachman,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Cybill Shepherd,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Ben Johnson,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Ellen Burstyn,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Eileen Brennan,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Barclay Doyle,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Clu Galager,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Joye Hash,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Sharon Taggart,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Randy Quaid,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Joe Heathcock,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Bill Thurman,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Barc Doyle,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Tom Martin,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Antonia Bogdanovich,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Jessie Lee Fulton,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Gary Brockette,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Helena Humann,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Clu Gulager,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Loyd Catlett,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Robert Glenn,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 John Hillerman,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Janice OMalley,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Floyd Mahaney,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Kimberly Hyde,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Noble Willingham,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Marjory Jay,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Joyce Hash,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Pamela Kelier,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Gordon Hurst,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Sam Bottoms,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Mike Hosford,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Faye Jordan,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Charlie Seybert,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Grover Lewis,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Rebecca Ulrick,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Merrill Shepherd,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Buddy Wood,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Kenny Wood,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Leon Addison Brown,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Bobby McGriff,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Jack Mueller,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Robert Arnold,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Frank Marshall,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Otis Elmore,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Charles Salmon,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 George Gaulden,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
 Will Morris Hannis,c4c3d7c5-c66c-4148-b205-812f47fc9c4f
Michael Jayston,85261a3e-21e0-4862-9850-5cef43307bc0
 Janet Suzman,85261a3e-21e0-4862-9850-5cef43307bc0
 Tom Baker,85261a3e-21e0-4862-9850-5cef43307bc0
 Harry Andrews,85261a3e-21e0-4862-9850-5cef43307bc0
 Roderic Noble,85261a3e-21e0-4862-9850-5cef43307bc0
 Ania Marson,85261a3e-21e0-4862-9850-5cef43307bc0
 Lynne Frederick,85261a3e-21e0-4862-9850-5cef43307bc0
 Candace Glendenning,85261a3e-21e0-4862-9850-5cef43307bc0
 Fiona Fullerton,85261a3e-21e0-4862-9850-5cef43307bc0
 Irene Worth,85261a3e-21e0-4862-9850-5cef43307bc0
 Jack Hawkins,85261a3e-21e0-4862-9850-5cef43307bc0
 Timothy West,85261a3e-21e0-4862-9850-5cef43307bc0
 Katherine Schofield,85261a3e-21e0-4862-9850-5cef43307bc0
 Jean-Claude Drouot,85261a3e-21e0-4862-9850-5cef43307bc0
 John Hallam,85261a3e-21e0-4862-9850-5cef43307bc0
 Guy Rolfe,85261a3e-21e0-4862-9850-5cef43307bc0
 John Wood,85261a3e-21e0-4862-9850-5cef43307bc0
 Laurence Olivier,85261a3e-21e0-4862-9850-5cef43307bc0
 Eric Porter,85261a3e-21e0-4862-9850-5cef43307bc0
 Michael Redgrave,85261a3e-21e0-4862-9850-5cef43307bc0
 Maurice Denham,85261a3e-21e0-4862-9850-5cef43307bc0
 Ralph Truman,85261a3e-21e0-4862-9850-5cef43307bc0
 Gordon Gostelow,85261a3e-21e0-4862-9850-5cef43307bc0
 John McEnery,85261a3e-21e0-4862-9850-5cef43307bc0
 Michael Bryant,85261a3e-21e0-4862-9850-5cef43307bc0
 Vivian Pickles,85261a3e-21e0-4862-9850-5cef43307bc0
 Brian Cox,85261a3e-21e0-4862-9850-5cef43307bc0
 James Hazeldine,85261a3e-21e0-4862-9850-5cef43307bc0
 Stephen Greif,85261a3e-21e0-4862-9850-5cef43307bc0
 Steven Berkoff,85261a3e-21e0-4862-9850-5cef43307bc0
 Eric Chapman,85261a3e-21e0-4862-9850-5cef43307bc0
 Ian Holm,85261a3e-21e0-4862-9850-5cef43307bc0
 Alan Webb,85261a3e-21e0-4862-9850-5cef43307bc0
 Leon Lissek,85261a3e-21e0-4862-9850-5cef43307bc0
 David Giles,85261a3e-21e0-4862-9850-5cef43307bc0
 Roy Dotrice,85261a3e-21e0-4862-9850-5cef43307bc0
 Martin Potter,85261a3e-21e0-4862-9850-5cef43307bc0
 Richard Warwick,85261a3e-21e0-4862-9850-5cef43307bc0
 Vernon Dobtcheff,85261a3e-21e0-4862-9850-5cef43307bc0
 Alexander Knox,85261a3e-21e0-4862-9850-5cef43307bc0
 Ralph Neville,85261a3e-21e0-4862-9850-5cef43307bc0
 George Rigaud,85261a3e-21e0-4862-9850-5cef43307bc0
 Curd Jürgens,85261a3e-21e0-4862-9850-5cef43307bc0
 Julian Glover,85261a3e-21e0-4862-9850-5cef43307bc0
 John Shrapnel,85261a3e-21e0-4862-9850-5cef43307bc0
 Diana Quick,85261a3e-21e0-4862-9850-5cef43307bc0
 John Forbes-Robertson,85261a3e-21e0-4862-9850-5cef43307bc0
 Alan Dalton,85261a3e-21e0-4862-9850-5cef43307bc0
 Penny Sugg,85261a3e-21e0-4862-9850-5cef43307bc0
 David Baxter,85261a3e-21e0-4862-9850-5cef43307bc0
Marlon Brando,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Al Pacino,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 James Caan,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Robert Duvall,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Sterling Hayden,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 John Marley,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Richard Conte,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Diane Keaton,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Al Lettieri,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Abe Vigoda,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Talia Shire,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Gianni Russo,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 John Cazale,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Rudy Bond,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Richard S. Castellano,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Al Martino,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Morgana King,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Lenny Montana,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Salvatore Corsitto,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Richard Bright,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Alex Rocco,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Tony Giorgio,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Vito Scotti,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Tere Livrano,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Victor Rendina,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Jeannie Linero,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Julie Gregg,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Ardell Sheridan,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Simonetta Stefanelli,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Angelo Infanti,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Corrado Gaipa,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Franco Citti,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Saro Urzì,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 John Martino,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Carmine Coppola,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Sofia Coppola,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Joe Spinell,fa8d4d3c-41e1-488f-a30d-715a0ff09764
 Carlo Savina,fa8d4d3c-41e1-488f-a30d-715a0ff09764
Liza Minnelli,e353fab3-80df-4ebd-afcd-93f70b158537
 Joel Grey,e353fab3-80df-4ebd-afcd-93f70b158537
 Michael York,e353fab3-80df-4ebd-afcd-93f70b158537
 Marisa Berenson,e353fab3-80df-4ebd-afcd-93f70b158537
 Helmut Griem,e353fab3-80df-4ebd-afcd-93f70b158537
 Fritz Wepper,e353fab3-80df-4ebd-afcd-93f70b158537
 Elisabeth Neumann-Viertel,e353fab3-80df-4ebd-afcd-93f70b158537
 Sigrid Von Richtofen,e353fab3-80df-4ebd-afcd-93f70b158537
 George Hartmann,e353fab3-80df-4ebd-afcd-93f70b158537
 Helen Vita,e353fab3-80df-4ebd-afcd-93f70b158537
 Gerd Vespermann,e353fab3-80df-4ebd-afcd-93f70b158537
 Ralf Wolter,e353fab3-80df-4ebd-afcd-93f70b158537
 Georg Hartmann,e353fab3-80df-4ebd-afcd-93f70b158537
 Ricky Renee,e353fab3-80df-4ebd-afcd-93f70b158537
 Estrongo Nachama,e353fab3-80df-4ebd-afcd-93f70b158537
 Kathryn Doby,e353fab3-80df-4ebd-afcd-93f70b158537
 Inge Jaeger,e353fab3-80df-4ebd-afcd-93f70b158537
 Angelika Koch,e353fab3-80df-4ebd-afcd-93f70b158537
 Helen Velkovorska,e353fab3-80df-4ebd-afcd-93f70b158537
 Gitta Schmidt,e353fab3-80df-4ebd-afcd-93f70b158537
 Louise Quick,e353fab3-80df-4ebd-afcd-93f70b158537
Burt Reynolds,5ab0fdff-d86a-4320-822c-33d1184f43e6
 Jon Voight,5ab0fdff-d86a-4320-822c-33d1184f43e6
 James Dickey,5ab0fdff-d86a-4320-822c-33d1184f43e6
 Ned Beatty,5ab0fdff-d86a-4320-822c-33d1184f43e6
 Ronny Cox,5ab0fdff-d86a-4320-822c-33d1184f43e6
 Ed Ramey,5ab0fdff-d86a-4320-822c-33d1184f43e6
 Billy Redden,5ab0fdff-d86a-4320-822c-33d1184f43e6
